filename,className,parent-element,slotName
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[7],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[8],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[9],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[10],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,GorkaPants_Flat,Items[1],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x54,InventoryCargo[0],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[1],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_556x45,InventoryCargo[2],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[3],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[4],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[5],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[6],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[7],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[8],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[9],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[10],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,GorkaPants_PautRev,Items[2],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x54,InventoryCargo[0],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[1],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_556x45,InventoryCargo[2],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[3],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[4],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[5],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[6],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[7],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[8],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[9],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[10],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,GorkaPants_Summer,Items[3],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x54,InventoryCargo[0],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[1],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_556x45,InventoryCargo[2],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[3],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[4],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[5],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[6],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[7],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[8],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[9],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[10],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,TTSKOPants,Items[4],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x54,InventoryCargo[0],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[1],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_556x45,InventoryCargo[2],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[3],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[4],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[5],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[6],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[7],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[8],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[9],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[10],Legs
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,CombatBoots_Beige,Items[0],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,CombatBoots_Black,Items[1],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,CombatBoots_Brown,Items[2],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,CombatBoots_Green,Items[3],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,CombatBoots_Grey,Items[4],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,TTSKOBoots,Items[5],Feet
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,TortillaBag,Items[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,MakarovIJ70,InventoryCargo[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[4],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[5],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[6],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_Black,InventoryCargo[7],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_White,InventoryCargo[8],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[9],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[10],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[11],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[12],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[13],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[14],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[15],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[16],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AssaultBag_Ttsko,Items[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,MakarovIJ70,InventoryCargo[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[4],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[5],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[6],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_Black,InventoryCargo[7],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_White,InventoryCargo[8],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[9],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[10],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[11],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[12],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[13],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[14],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[15],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[16],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,SmershBag,Items[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,MakarovIJ70,InventoryCargo[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_IJ70_8Rnd,InventoryCargo[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[4],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[5],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Chemlight_Green,InventoryCargo[6],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_Black,InventoryCargo[7],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,RDG2SmokeGrenade_White,InventoryCargo[8],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_762x39,InventoryCargo[9],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_545x39,InventoryCargo[10],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_545x39_20Rnd,InventoryCargo[11],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_308Win,InventoryCargo[12],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AmmoBox_308Win_20Rnd,InventoryCargo[13],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaSlug,InventoryCargo[14],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_12gaPellets,InventoryCargo[15],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ammo_Expansion_338,InventoryCargo[16],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,,Items[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,SmershVest,Items[0],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,SmershBag,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,UKAssVest_Olive,Items[1],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,UKAssVest_Camo,Items[2],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,HighCapacityVest_Olive,Items[3],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Ssh68Helmet,Items[0],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,,Items[1],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,TankerHelmet,Items[2],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,PilotkaCap,Items[3],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,OfficierHat,Items[4],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,GorkaHelmet,Items[5],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,GorkaHelmetVisor,Items[0],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,OMNOGloves_Brown,Items[0],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,OMNOGloves_Gray,Items[1],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,,Items[2],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,MilitaryBelt,Items[0],Hips
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Apple,InventoryCargo[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,BandageDressing,InventoryCargo[1],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,WEAPON,Sets[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK101,Items[0],Shoulder
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK101_30Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_PlasticBttstck,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_FoldingBttstck,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK74_WoodBttstck,Items[3],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_WoodBttstck,Items[4],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_PlasticHndgrd,Items[5],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_WoodHndgrd,Items[6],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,KashtanOptic,Items[7],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,KobraOptic,Items[8],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,PSO1Optic,Items[9],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK101_30Rnd,InventoryCargo[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK101_30Rnd,InventoryCargo[1],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,WEAPON,Sets[1],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK74,Items[0],Shoulder
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK74_30Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_PlasticBttstck,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_FoldingBttstck,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK74_WoodBttstck,Items[3],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_WoodBttstck,Items[4],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK74_Hndgrd,Items[5],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_PlasticHndgrd,Items[6],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AK_WoodHndgrd,Items[7],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,KashtanOptic,Items[8],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,KobraOptic,Items[9],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,PSO1Optic,Items[10],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK74_30Rnd,InventoryCargo[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK74_30Rnd,InventoryCargo[1],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,WEAPON,Sets[2],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AKS74U,Items[0],Shoulder
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Mag_AK74_30Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,AKS74U_Bttstck,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,KobraOptic,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerChernaTrader\config\ExpansionMod\Loadouts\EastLoadout.json,Battery9V,Items[0],
